positive	@tomhanks Youve done Bob's Great, The Pacific great, now how about one following the 15th USAAF, 456th squadron B-24, Capt. Klingler???
positive	@ParamountUK #COWBOYSandALIENS Watched it last night, Cowboys & Indians (+plus Aliens too) - brilliant Western with a touch of Favreau Spice
positive	Tremendous rally by Miesha Tate to win by armbar in the 3rd. Julie Kedzie is a great ambassador for MMA + fought her a** off. Respect.
positive	@plumpyTM Getting my Xbox back tomorrow! Honestly can't wait! - My friends wants a competitive 3v3, see if Cole is up for it man!
positive	Last 24hrs covered Delhi, passing thru Punjab, Haryana. Tomorrow morning Jammu. Just loving it!
positive	Smoking a Hoya de Monterey... @Smooth70s on the radio... Glass of red in hand... Loving my Sunday !!
positive	Varitek eager to learn on the job: Newly appointed Red Sox special assistant Jason Varitek on Friday reflected o... http://t.co/YMqKsoiN
positive	Watching Act of Valor. Looking forward to #ultimatfighterfridays next friday (: really think @ColtonSmithMMA has the contract in the bag
positive	Oh yay! My mom just told me that my Grammy is coming tomorrow!!!! Woot woot! #loveher
positive	The brilliant Drew Westen offers a great critique of the Obama presidency: http://t.co/DOBUyVU
positive	Good luck to Joseph Calleja tonight at the Brits. See he's appearing at the Royal  Festival Hall on Friday 11 Jan in Raymond Gubbay concert
positive	son if deandre learned anything more than dunking.he could be the 3rd best center in the league. brook lopez's rebound numbers hold him back
positive	November: my birthday month, election day, a weekend in San Fran with @AdamRGarcia, Naples for Thanksgiving, lots of friends &amp; family. YES.
positive	@AntonioBrown84 Got you in 6th rd. Have a great year! Here we go Steelers, here we go!
positive	@swapan55 Good that gandhi is not alive today. He would have been charged with corruption and sedition for not towing the government's line.
positive	RT @Jessica1294: @supermac18: Omfg Britney is like here in MA... AHHHH!!! along with Nicki Minaj. Omggg the concert is tomorrow :DDD thi ...
positive	The Lorax paid us a surprise visit, checking the place out for Saturday. Come meet him 11/3 from 10-2! http://t.co/JJIicH4D
positive	Looper was amazing!!! Now to the theatre to see Simon Callow's 'The Mystery of Charles Dickens' ...loving my Wednesday off work :-)
positive	Florida!! Get your tickets to the LoCash Cowboys show Aug 26th at Boots N Buckles.They are selling like hotcakes!!
positive	Thanks to EK, car now smells DELISH!! If you bottled this, it'd be called Saturday Night Dorm Bathroom; its spokesman would be John Belushi.
positive	Start your weekend off right at EAST tonight with PURE FRIDAY.   Enjoy delicious Graze dining from 6pm and... http://t.co/la5xGQun
positive	Watney fires 61 to win CIMB Classic: Nick Watney fired a 10-under 61 on Sunday to rally and win the CIMB Classic... http://t.co/eFmBbfkZ
positive	Jam at the Blue Diamond. TomGrant Band will thrill and delight patrons and jammers alike. Good excuse to get out of the house. NE 20th&amp;Sandy
positive	@DEVishot is coming to Drexel on Saturday, which means I'm going to fireball in my pants. #FreeDEV
positive	Slam dunk Champion Jeremy Evans may just defend his title. What an absolute freak! #JAZZvsLAC
positive	WOW!!! OMG Today for my 21st birthday I woke up and @jennettemccurdy follows me! I knew this day would come! Thanks Jennette! &lt;3
positive	@limmengkeong hahaha.... Rest assured it will be something big on Tuesday in Putrajaya
positive	Cannot wait to play
positive	Chargers pre season game with the Seahawks on ESPN Thursday. Only pre season but still good to have NFL back on tv. #chargers
positive	"Yes, it is us: "" Black Triangle Sighting in Plainfield, Illinois on January 4th 2000 - Large triangle ... http://t.co/gNrCFo6o "" #aliens"
positive	I will see him perform at club Pulse tomorrow so happy lol my bday... Come party with me having a... http://t.co/DNkvAukc &lt;via #instagram&gt;
positive	Rare, 300kg meteorite discovered in Poland, biggest in Eastern Europe and may provide clues about Earth's core: http://t.co/KEp3zkLZ
positive	Who wants a love like Johnny and June? I want a love like Blake and Miranda. #LoveThem #Obsessed
positive	Just watched Act of Valor for the 4th time - I do like that movie.
positive	#stAte is giving #ULOL the business...long pass play from Aplin to Jones - Red Wolves up 20-0 2nd Q #SunBelt
positive	@HeatherPaace because come November 7, whoever is destined to be the next President will have my full respect. Whether it be Obama or Romney
positive	@CUTE_AF I'll make you the cd's while at work so you may add it to your collection if you like! lol :) Girl Poetic Justice n Gold Alpinas!
positive	Friday - Dracula time again at the Leicester Square Theatre at 7.00pm. Not doink anysing? Come and join Van Helsing! Yes! It is I!
positive	BIG home game tomorrow evening for the TCU baseball team as they take on Texas A&M here at Lupton Field.  Come on... http://t.co/YhoKkzcU
positive	Don't forget tomorrow's Girls Night w/Tia &amp; Tamera 9e/6p, Girlfriend Confidential:L.A. 10e/p &amp; Chelsea Lately with Kristin Chenoweth 11e/8p
positive	"RT @SnickerMyDoodle: ""I hope Notre Dame wins tonight and the Steelers win tomorrow"""
positive	@JLin7 ha.finally i can add you in my circle and come to close to talk with you on 11/6...yeah.1st time to see real Jeremy Lin..so excited..
positive	Amazing work Directioners! Little Things was Number 1 on the @Hot30Countdown tonight! Can we do it again tomorrow? #challengeaccepted
positive	Steve Jobs is my man of the century. 10 years ago, they were this close to bankruptcy. Today, Apple is the most valuable company in d world
positive	[Today 5/19]Gag Concert is back with Eng Sub! Kick off your sat morning with laughter!
positive	Our @YepRoc 15 celebration continues with this long interview with Jim White, who plays Sat. at Cats Cradle for YR15. http://t.co/bZOV4oBV
positive	@GavinRossdale Good morning Gavin! Welcome to my country. Have a good time in Gampel. Sorry can't make it tonight but will see you Monday :)
positive	Come to MTSU Football Fan Day tomorrow from 2-4 PM at Murphy Center! Meet the team for autographs and enjoy hotdogs and drinks!
positive	I'm all for 2nd Amendment rights but it would be nice to make Machine Gun Kelly illegal
positive	CJ AND KRECKMAN WEDNESDAY: The guys are at Stoney's getting ready for the Nuggets season opener. Altitude's Chris... http://t.co/99YMGeIu
positive	RT @MaliagotMonae: my mom just told me she's getting an Ipad 2 on Friday....I better get a Mac for Christmas.
positive	@iTasteLikCandy whoaa , well during the breaks i bee in dallas , so i might visit you in November , December , March , & thee Summer .
positive	TONS of hw tomorrow, lunch date with joey, back to hw, then magic mike with ash&amp;co. before bed :)
positive	I just had a fantastic meal at the lovely Vanessa's house! &lt;3 Then off to the middle of nowhere aka New Hampshire tomorrow!
positive	Prolly go too the VCU game Next Friday.
positive	@skanyi10 @Alan_hicks Is Stadium Kanyi open tomrw for the opening ceremony and ABs Vs Tonga game? I happen to be off duty tomorrow :-)
positive	It's Monday Night Football Wrangler Nation!  Game time 7:05pm vs. the Wichita Wild!  Get your tickets now to cheer... http://t.co/ZNiOvK7o
positive	@crazycharmx3 i love doing that, hey we are running the fox run tomorrow together k ? lets try and beat the record
positive	SAG For Life: Stacey, April, Gabriel irieapril #mrandmrscheek happy wedding day Gabe! @ North Star Ballroom http://t.co/ywlcBEuN
positive	@justinbieber!!! #OMG, he's comming to Mexico!! #MYWORLDTOUR!!!! I'll be on 1st LINE, #BELIEVE. JB RT Me:) 7
positive	Two good ABs by Hosmer against Verlander tonight, even if he has just a walk and flyout to show for it
positive	"Calm before the storm. I am ready!!! ""Good Girl, Bad Girl"" stage play tomorrow at FABC! After this show, up next is, ""Don't Judge Me."""
positive	Whoop Whoop it is Kids Eat Free Wednesday!! Swing into O'Briens Irish Pub | Plant City, tonight for Kids Eat free... http://t.co/tFTmBaUr
positive	Tomorrow, the biggest name in music &amp; entertainment is on the show! And no it's not Ricky Martin. Who is it? Click - http://t.co/RJgsDgjQ
positive	I think I may have a heart attack for Jason Wu's new collection. So Charlotte Rampling in the Night  http://t.co/2KRW4kTn
positive	@hughhefner Make sure you & the girls watch seasons 1-5 of #Dexter, before season 6 premieres Oct 2.  Seasons 1 & 4 are the best!
positive	@nfl: Twitterverse blowing up about Shannon Sharpe's awesome HOF speech. We'll have the video clip on NFL.com a little later tonight.
positive	@RevJCMitchell  Thought you might appreciate this photo taken of AJ at the Celebration Sunday better than anyone! http://t.co/Rfa01cr5
positive	can't wait to see the anderson silva fight saturday woop woop
positive	Heat vs Knicks gone be the best series in the 1st round..
positive	@JinderMahal Number 14th at the royal rumble #Malediction ... Nananana nanana na hey hey hey Good Bye Jinder !
positive	E L James is writing a 4th book to the fifty shades series! it will be out before christmas :)
positive	Sixteen tomorrow omg what an breakthrough weekend with all the fellas in the building
positive	@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL
positive	@Bronzy_BrwnSkn lol of course!! my fav Disney movie is the 1st Aladdin...i love the 2nd one too
positive	12th film at #MtnFest: Winged Seduction: Birds of Paradise. This was the sexiest movie at Banff. If you think mating birds are sexy.
positive	funny how in 4 years, Ron Robert Zieler has gone from no. 2 to Tom Heaton and Ben amos, to Being Germany's 3rd choice gk at the euros
positive	#2 in the BCS! Let's all enjoy this moment in the sun. It's been a long time coming for the Wildcat faithful! #EMAW
positive	Who Is God Turning You Into With Pressure?  You can believe a new creature under the sun.  Tougher, Bolder,... http://t.co/px2KRyYa
positive	"when the best talent is on internship......  ""@temasekpoly: Sony is coming to TP this Friday to look for student talents!"""
positive	@Benjm1 Best year ever it will be! I am tossing the idea of Hawaii around for mid jan to mid feb. but California dreaming for suuure
positive	MBN reveals #10 in #ORLrank tomorrow (top 10 players in Magic franchise history). Can't wait to reveal who it is.
positive	this friday at the arlene francis center!!! kinship, not to reason why, echorev, girls in suede and iditarod! doors at 7 :)
positive	#nowplaying Elvis Presley. Love me tender - just as good as @cerysmatthews version at Solus, Cardiff in November '08
positive	Heat vs Knicks is gonna be the most exciting 1st round series
positive	Today was an awesome day but it is quite sad for me and my teammates :) . Qian , Yue , Ying and Jun :)
positive	So proud my alma mater is hosting the 1st Debate this Wednesday! Debate 2012 | University of Denver http://t.co/cg7kVBg4
positive	@DENIESSEsters: Mallshow with the #PBBUnlimited BIG 4 + Wendy, Divine, Deniesse at Pacific Mall Legaspi Landco Plaza, April 30, 6pm! :)
positive	Great piece on Joe Cole's demise in tomorrow's Independent by @samwallaceindy. Cole was the first England player who was younger than me
positive	"Love this vid!! 1st time I've seen it!--- jules explains it all - David Archuleta sings ""Nandito Ako."" http://t.co/izoWmLoh via @youtube"
positive	This time tomorrow I will be at Alexandra Palace seeing Jack White live for the second time in the last two months:D
positive	Ok sir RT @jikiboy: Nigeria will still top the group.If we lose,we'll be 2nd & face Brazil. (cont) http://tl.gd/c7ivc1
positive	Tressa and libby are here but we split up today and we will meet up tomorrow night.I like it here, its alot like Minnesota.
positive	One name #Illini fans will recognize on tonight's box score for New Zealand is Kirk Penney, who played for Wisconsin from 2000-03.
positive	I was thrilled when Melissa McCarthy won an Emmy last night. She called me today to talk about her big win. http://t.co/OKM3X6DB
positive	Grammys concert pays moving tribute to Whitney Houston: Whitney Houston was given a final sendoff by the Grammys on Thursday as Halle...
positive	Congratulations to NMRHS Marching Band on placing 1st in NESBA competition Saturday&amp; for winning a gold medal at the MICCA competition today
positive	First sounds of Yea, Alabama this morning plus Nick Saban stops by to speak to the band! Very exciting morning! #MDB  http://t.co/udXKhYS
positive	Watching Freaky Friday again with Danica. #HernewFavoriteMovie Think 5 is too young to explain how good Lindsey Lohan had it before drugs?
positive	@thementalistcbs Can't wait for the new series, starts on Sunday over here in Britain, #redjohn
positive	@TheNameIsCasie today I started pre-planning my March trip to WPPI and to visit @GussySews in CA. I CANNOT wait to see you again!!
positive	LEO,VIRGO?! CLUB PULSE is the MOVE this THURSDAY! Leos &amp; Virgos are free before 12! Also co-hosted by #Evalesco! Evalesco WILL be there!!!!
positive	I remember Bullet For My Valentine was the shit in 8th grade lol
positive	Freestyle Wednesday - #NP Big L, Jay Z, Mos Def, Black Thought, Eminem, Yelawolf... Love it
positive	so Ms.Sea (however you spell her name) from Berkmar left and now is sn AP at Lanier and I skipped 4th period and stayed in her office (: lol
positive	I had such a great time tonight that I've decided to keep celebrating! Join me at Volare this Wed and Thurs! Bring your food donation!
positive	@Astrochologist anything. I wondered how the aspects btwn my sun/moon faired with my rising. I also have Venus in Sag...yea lol Thank u :)
positive	"Awww RT @TIME Andy Rooney will make his last ""60 Minutes"" appearance Sunday. Here are his 10 grumpiest moments | http://t.co/mRJmsnjX"
positive	A win over England on the 5th day of the 3rd test match will give us one more reason to celebrate the INDEPENDENCE Day! Via @Sachislife
positive	Ted Silary had me honorable mention all Hill when I was a 9th grader playing in the Wilt Chamberlain high school league. Smh I ain't shit.
positive	Show up at our 2nd shop and dan is listening to Rammstein...today is going to rule #du #duhast #duhastmich
positive	@BerniePleskoff no problem. Are you going to be at the Rising Stars game on Saturday?
positive	Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace.  http://t.co/f0LKm17i
positive	@KWAMEDIDIT: FRIDAY OCT 19th!!!! THE ALUMNI will be rocking Philly!!!!! FREE SHOW  @ the Liacouras Center 7pm CLASSIC HIP HOP!
positive	Dr. Mohamed Morsi announced as Egypt's first elected President after the glorious 25th of Jan Revolution. Congratulations
positive	Lovely day in Edmonton. Game cancelled today. Looking forward to tomorrow. http://t.co/ifhq65JU
positive	Turns out Olive Garden's dinner for tonight and tomorrow is more like dinner for tonight and later tonight.
positive	Been w/ @audrey_emm, Romo, & Taylor for the last 3 days! Hopefully seeing @aquinobanana and @aliyacakes and then goin' home w/her today heh
positive	@ClAmAtaDOrE Just like the sun and the stars and the sea ,true love will go on through eternity.Sweetheart you are my super star.Kisses,Star
positive	If someone takes me to Carrie Underwood next Thursday, I will love you forever. #nokidding #blownaway
positive	"I am hosting the Open Lobby! Saturday 15th ( Tomorrow ) 1:00PM - 3:00PM UK Time Gamertag ""iL Ash Li""  Be there guys it's going 2 be awesome!"
positive	I have the same birthday as both Anderson Cooper and Nadal. June 3rd is an awesome day I guess!
positive	Oh and we are playing @ the United Center at 1pm on December 1st COME SUPPORT US AND BUY A TICKET FROM ME TO WATCH THE BULLS!!!!!!!
positive	Imagine Danica and Danielle meeting @justinbieber on Friday and the feeling you get to say that you helped out. #amazing #JBMeetDanica
positive	Caught up on True Blood!! I love it... Now time for bed! Night peeps.. be safe tonight :)!!!
positive	Oh an I also picked my starting XI for the 1st Bangla Test on @wicricnews site. Couldnt decide between Fidi an Tino! I like Fidi tho lol!
positive	@ksiggystyle91 Good. Going to the fair to get an autograph from Miesha Tate tomorrow.
positive	Premier League: West Ham v Man City on Saturday. Our preview looks at the stats &amp; has some interesting betting tips: http://t.co/x2d4gLYT
positive	morning tweeps! i'm going to Milan today! yaay
positive	Surprisingly, K.K. Downing, formerly of Judas Priest, has his birthday on October 27, just two days after fellow... http://t.co/luVyG9YF
positive	@franhalsall you in london on wednesday? we're being tourists with my brother's Merlin pass!! hope you're having a good break :)
positive	I'm excited for the new Tomb Raider game even though it comes out in March. They're talking it back to the start don't you know?
positive	Man Utd v Arsenal on Sat sees the best defence (AFC) in the league (conceded 0.67 p/game) against the best attack (Utd) (scored 2.67 p/game)
positive	Tonight: a show in DC. Tomorrow: Greensboro NC! It's been too long since I've performed. So exited to see everyone and play the new tunes!
positive	Awesome wedding shoot in Amsterdam today, excited fot the next one on Saturday in a castle in Utrecht... previews coming soon....
positive	@the2scoops Much of last season, too, esp 2nd half. Tho I loved Jack White, and Mick Jagger with Arcade Fire / Foo Fighters was amazing.
positive	First 24 hours in London got given a free rail card, saw 3 squirrels going to work, may have found a home &amp; there's big Alan rickman posters
positive	@_mongoose just got one me lady!! Waiting on the next!  Merlin incense was a'smoking tonite!!!!!!
positive	Thanks, Dave! Great show tonight.  Sorry, Craig. I've got to get to bed. I'll catch you tomorrow. @Late_Show  David Letterman
positive	Mersey side derby then the NFL at wembley. Nice little Sunday lined up.
positive	@Nataliealana87 It just started last night. Meryl Streep's daughter is the main character (ie Meredith) 1st episode was quite good.
positive	@ktvee Love the Iditarod! Used to do huge project when I taught 1st! Even went for start one year! Can't wait to see what you did!
positive	Last chance to see Silent House with drinks and a tour of the London Tombs tomorrow night! Enter now: http://t.co/CWBpI19w
positive	It's Friday and the Soul Train is firmly parked in PRI for the Soul Show on the Radio, C'mon Perth get your requests in for the next hour :)
positive	Banana walnut Pancakes and a side of @BrooklynCured sausages. Slide up to the counter for a Soda Fountain  Sunday brunch. Enjoy!
positive	"@Al_Pro_ best one ever 7th track Dr.Dre on the beat ft. Biggie,2pac,Big L,&amp; Big Pun...song is gonna be called ""We Ain't Dead"" lmaooo"
positive	RTRTRT @GreenDaySoul: RT if you love the song called last night on earth by Green Day.#IndoWantsGreenDay
positive	"RT @art2u2: Good Morning! ""Today Voters go to the Polls in Wisconsin's two Final Recalls"" | Reuters: http://t.co/pKZCJZU #p2 #tcot #wirecall"
positive	White Day... One month after the Valentine Day, March 14th... It's a romantic day! XD
positive	About India: Auto production may end FY13 with 6% growth: CMIE - Mumbai: Automobile production, which took a... http://t.co/2zocdLkd
positive	Everyone talks about eli manning  being the best in the 4th qtr. Jay cutler has the best qbr rating in 4th qtr in the nfl #GetSome #DaBears
positive	@chadlandman Where I work, Windows is the 2nd class citizen. I am a 2nd class citizen because I develop on Windows 7 for Windows Server.
positive	@Kales2393 those are the real Ws just ask Hank Williams the 3rd
positive	@Rastafaryebread I'm so excited for the Magic game this Friday. We play Denver so don't un-follow me
positive	Hooked on Sons Of Anarchy thanks to @DemonRust its too good too stop watching, all day viewing today!
positive	@zlzlml Hello :D ,Greetings from Mexico City! When MBLAQ will come to visit the A+ Mexican fans?,is true that go to Brazil on September 7?
positive	Excited for the Nuggets game tomorrow!
positive	the best mom award goes to my mom for getting me tickets to go see Carrie Underwood and Hunter Hayes in concert this Sunday! #ahhhhhh &lt;3
positive	@coronasfinest ooo ... I think he's in Milan.  Are  you happy today?
positive	played Wednesday, outclassed a premier league team tonight by the sounds of it! #SWFC #OperationPTL
positive	Nokia N9 in nine seconds: By Ian posted on the 13th of July 2011 at 8:35AM GLOBAL - The Nokia N9 is fast. So fast that a regular 30-s...
positive	Mr Gary Barlow you look hot on X Factor tonight :)
positive	Mom, can I miss A1 on Thursday? If you love me you'll say yes. #hopefultweet
positive	Bust it Baby by Plies feat Ne-Yo was my ishhh all 8th grade year! Reminds me of my ex.... In a good way. One of the best years
positive	Tryna prepare myself for this concert Sunday. Two of the greatest Hip-Hop/R&amp;B artist on the same stage, same http://t.co/N2jG9MJR
positive	@Z100NewYork @JJonZ100 @Z100dotcom will Bruno mars still be there Monday? I've been going CRAZY trying to win tickets! My cousin would die!
positive	@olearychris Then he makes his first career field goal for Edmonton on November 1.  What a year.
positive	Got email saying my copy of Deus Ex is on it's way. If it arrives tomorrow I will literally stay up all night playing it. No joke.
positive	I'll never forget that first girl I was crazy about in 5th grade. I still got her Valentine Day card in my secret safe.
positive	@DavidArchie Josh Bradley turns 23 tommorrow!! July 15.  Hope all is well with You!! Enjoying your music. Have some Halo-Halo!
positive	The ambition of Nadal, the knees of Ena Sharples and the liver of George Best. My recipe for Saturday tennis. #5-7 5-7
positive	@andiweimann i hope you start on Saturday , no coincidence our best performances of the season Vs Swansea &amp; NUFC you started. #AVFC #UTV
positive	Hope Pj Harvey takes home the mercury tonight! Great record!
positive	Sept 11th, Sunday Night Football, Cowboys vs. Jets... OH BOY OH BOY, I can't wait to see the Cowboys ruin the jets opening day!
positive	@Dasha_vu its Ravens 1st!....then Jets...then Eagles....get it right ;) lol
positive	Interesting: Sacha Baron Cohen to play  Freddie Mercury in the latter's biopic http://t.co/9cuku4s8
positive	You can also catch me in room 2 at Amplified Sessions @ V Club, Bournemouth next friday, supporting Roger Sanchez in the main room!
positive	@moomnaliaqat no problem! BOI YOU BEST BE AT RIM TOMORROW lol there is like no one going to rim.. and LOL I really dont wanna go to school..
positive	August 17th RT @graceellisxo: Can't wait to see the Inbetweeners movie, Will has to be my favourite! When's it out ?
positive	And Rhonda Rousey has officially won by armbar..for the 6th time. 6-0.
positive	Another huge fireworks show @ dearborn homecoming, big enough to rival detroit s, & it happen again tomorrow night!
positive	In honor of National Margarita Day  come and enjoy $3 Margarita's, and the usual wednesday specials $1 drafts and free food buffett!!!
positive	Its FRIENDSHIP DAY coming this sunday and people are reacting like Valentine day
positive	Saturday night = NetFlix, my girl, and the internets.  What more does a guy need?
positive	MTSU just beat WKU 34-29. The Sun Belt is really starting to get interesting. Have to take care of business on Saturday! #PackAttack
positive	Big Bangs new season starts on the 27th YEAH BOII
positive	@sum_loser just wait till we're getting classy with wine on saturday!!
positive	@Real_Liam_Payne Saturday, I buy my ticket for the #TMHTOUR in Belgium! I'm so happy!
positive	I may treat myself to some Serie B this evening. Cesena v Novara, maybe remind me of how much I loved Gianluca Comotto if he plays #joking
positive	Dr. Mohamed Morsi announced as Egypt's 1st elected President after the glorious 25th of Jan Revolution. Congratulations to #Egypt
positive	Happy Monday! Stop by Volare tonight for ROASTED DUCK!  HALF ROASTED CRISPY DUCK SERVED with BABY SPINACH and... http://t.co/sbOZD3mo
positive	@TheFFAddict I had Vick and Flacco, needed an upgrade.  Vick may get benched, Jennings a back up again soon. I thought it was a win for me.
positive	@CraigOyok haha you gotta give me the info tomorrow then lol
positive	NBC writer @DanielJMartin_ has Lorenzo Brown as 4th best PG in the nation. Ryan Harrow comes in at No. 19: http://t.co/P2GnpG0E
positive	@mar_mermaid I love you Maria :* you have to text me tomorrow I have to tell you something, you might pee your pants , just a warning xoxox
positive	Has just won two tickets to evanescence on Monday boom! Thanks @CapitalFMArena
positive	@maechoy95 revision book right? I've already gave it to Niesa. She'll give it to you on tomorrow :) Hopefully you'll get A+ in Eng! Amin!
positive	Does anyone remember when we had to chose racers for the Iditarod thing in 6th grade? I had Zoya DeNure, along with 100 other people..loll(:
positive	Rodeo Miami named Rodeo of the Year for the 3rd straight year!  Congrats to the Rodeo Miami Team! http://t.co/W1MJSz6t
positive	Having a good Sunday, sooooooo happy that college and NFL season is almost here, the weekend sucks without football!!!!
positive	Can't believe I may have seen the play of the year in the preseason! Jeremy Evans just put Turiaf in his place! #SlamDunkChampion #ScTopTen
positive	Home now and I am sacked out with my puppy on my couch on the afternoon sun after a long Thursday... Douglas Adams was a genius #HHGttG
positive	Today a white boy told me nicki minaj was the best female rapper. I beg to differ. Since when do schizophrenics get recognized like that?
positive	JR Smith wanna be a starter so damn bad lol, nigga said 6th Man of the Year Award is not what he's thinking about
positive	Wow!! Lady Gaga is actually at the Britney Spears Femme Fatale Concert tonight!!! She still listens to her music!!!! WOW!!!
positive	Happy #Monday! Start your week off right with a #DeltaView on the World Bank's lowered growth forecast for #China: http://t.co/sXQI2Klm
positive	Here's a great Bioshock Infinite trailer for those of you that need a tease while waiting for it's February... http://t.co/27u1Felh
positive	@funfunfunfest is coming up this weekend!! We're super excited! Playing the Blue Stage on Sat night right before A$AP Rocky!
positive	@PimpMamaNayy GOOD GIRL, I'll see you tomorrow?
positive	Summer school tomorrow, and Ying is all hyped up, no sleep tonight
positive	Happy November 1st SWEET friends!!! SWEET Thursday NOD's (names of the day) are.....Charrish, Selma, and Aiden.... http://t.co/xzJgrSfd
positive	Tomorrow night at the Roxy come check out THE SATURDAYS @9pm you won't be disappointed! @vanessaTheSats... http://t.co/pYlXmSsM
positive	@scooterbraun @justinbieber tomorrow i'm going to buy the tickets of the concert in mexico city,obviously in the first line
positive	"MARCIA GAY HARDEN is 52 today...loved her #SVU roles as an FBI agent, and especially the ""Amanda Knox"" movie."
positive	Check this video out -- Happy Hippo - The Lions sleeps tonight http://t.co/7DfNTnp via @youtube
positive	Thank you St David for $7 parking on a home game Saturday. #aff2012
positive	@tinamanihuruk: Come and enjoy Java Jazz on the Move @SMS_Serpong Jan 28th ... | -- Serpong jauh, cyinn! :P
positive	Good morning!!  The sun is brightly shining in East York, it's going to be a great day!
positive	Can't wait for skyfall 1st of Nov! Is listening to the OST on spotify considered a spoiler? I =P #fb
positive	Jerzy boy Janowicz over Murray! What is going on in Paris?! We'll have a new Master's 1000 winner. No big 4 past the 3rd round.
positive	Which camera rep are you most excited to see at Demo Days on Nov 16 &amp; 17? (Nikon, Canon, Tamron, Sony, Sigma etc...)
positive	Looking forward to seeing the Illegal Eagles at Dorking tomorrow night with Lin &amp; Amigo. Best Eagles tribute band around. #illegaleagles
positive	this article about Senate president Enrile is very interesting :) http://t.co/kpS32TvM
positive	CAVA is looking forward for one of the biggest event of the year. The Strawberry Festival in 350 Main St. Watsonville from Sat-Sun 10-5P.
positive	RT @MissMJlover2009: -- Michael Jackson - Remembering June 13th http://t.co/dqRZyYM #OnlyMJFansUnderstand i love you michael jackson
positive	I saw a photo of Aaron Rodgers with some awesome scruff going on today. Did I mention he was at the White House today? IZ COOL.
positive	Trifecta....Lions win...tigers win....tigers win again = a good Sunday siting on the couch.
positive	had a great weekend with the family. Went to the Ritz Carlton which is the BEST hotel EVER. Thanks mom I enjoyed myself. Sat by the band
positive	Just met with CJ, banjo player in @MatrimonyBand! Come out to Neighborhood Theatre on June 23rd for the concert! You won't want to miss it!!
positive	So glad that the Classical Brit Awards are on ITV 1 on Sunday have set the record button just in case I forget to watch.
positive	@hensley_shana Awesome Photo of the snow starting in West Liberty! May we broadcast with credit to you? http://t.co/n8f43O2h
positive	Ideal weekend getaways: With Raksha Bandhan and Independence Day falling on Saturday and Monday this time, it ma... http://bit.ly/ntzCEC
positive	RT @MTNNG: Good morning Nigeria ! 1 more day to go ! Get ready :)
positive	@Webwych QEII in Woolwich. Only 20 mins from home. :) my sister Becky is going to come and stay sat-mon I think.
positive	World Music Festival returns -- free but smaller: The good news: All events at the 14th annual World Music Festi... http://t.co/kjN5fqYO
positive	"I may be in the minority here, but I feel like George Harrison pulled off the ""full hobo"" look better than John Lennon."
positive	Cliff Avril says he's feeling fine following the bye. Said he thought he would have played had the Lions had a game Sun.
positive	@lukeymoore Good luck tomorrow! I did it once. Big David James and Harry Redknapp started the race. They wore bomber jackets...
positive	@SusanLambe yeah i know what you mean, spent too much time catching up on Dexter today
positive	Curtis Painter was asked in interviews today if as the lead singer of Nirvana was getting the band back together.
positive	@snap_kaka_pop Just sent the #ffc Unibet preview for tomorrow through and, by the way, Louis Saha's genuinely two-footed.
positive	Ted Nugent said it best when he was recently asked: what is America's single worst problem? Apathy. I'd argue Ignorance is a very close 2nd.
positive	Okinawa concert is going to air on 1 nov. Hope someone will record it. I would love to see seunggi &amp; shinhye :)
positive	Dad: what are you going to do in Athens tomorrow? Me: Nothing. Dad: Oh. Ok. Have fun.  I like my Father.
positive	Pastor Winans will always be cool wit me because 'Tomorrow' by the Winans is one of my fav gospel songs!  And he sent my Nippy home right!
positive	RT @ThePotterBiebs: @justinbieber if you see a girl shouting with all their might That's me :) see you in MEXICO CITY!! 1ST OCTOBER :)
positive	Big fan of the holidays that just involve partying: St. Patrick's, 4th of July, Halloween, Presidents Day, etc.
positive	"Knowing the movie industry in Kumasi, a movie a titled ""Ayariga for President"" may not be too far away. Please don't disappoint me#BoxOffice"
positive	Melissa McCarthy and Margo Martindale!  Congrats!  Any other MM's tonight?
positive	Went to see 'The Mystery of Charles Dickens' at the Playhouse Theatre, West End last Thursday starring Simon Callow.  It's a must see!
positive	Man tonight was fun hanging with friends, haven't been able to do that in awhile... Volleyball game tomorrow though!
positive	Can it please be Wednesday and POTUS has been re elected. Then we can move this country #Forward!
positive	YES!+ long kriya followup tomo Oct 28th 7:30am - 9am @ TOK, Koramangala.  Walk in for the weekly servicing of... http://t.co/rCbgs43P
positive	Hopefully heading to Cowboys & Aliens tonight, hopefully will be able to get in to see it, need some fun to watch
positive	Tomorrow is #Gameday &amp; its gonna be a good one so come out &amp; support Covina at San Dimas for a big game in the season #LetsGetThatWin xD
positive	Totally going to the Marijuana March in dt Cleve brb. #NOT
positive	If you are in #OrangeCounty / near Laguna Hills, please come visit me at Awakenings this Thursday at 7PM! http://t.co/nDH2xQRT
positive	Save the night, save the day. Save the love, come what may. Love is worth everything we pay. #tebakLagu #duet #barat *clue, OST.nya Zorro*
positive	@villamatt1874 City should win it, Utd 2nd, Liverpool 3rd, Spurs 4th. Think that Chelsea team are finished!
